SecCode,File,ProposalName,ProposalContent,ProposalCandidate,ProposalResult,ProposalVote
68700,68700_20240329.htm,第２号議案,取締役４名選任の件,中野　誉将,可決,99.84
68700,68700_20240329.htm,第２号議案,取締役４名選任の件,荻原　紀晃,可決,99.78
68700,68700_20240329.htm,第２号議案,取締役４名選任の件,上村真一郎,可決,99.8
68700,68700_20240329.htm,第２号議案,取締役４名選任の件,野口真有美,可決,99.8
94740,94740_20240624.htm,第１号議案,剰余金の処分の件,,可決,98.9
94740,94740_20240624.htm,第２号議案,取締役（監査等委員である取締役を除く。）10名選任の件,髙山　善司,可決,89.3
94740,94740_20240624.htm,第２号議案,取締役（監査等委員である取締役を除く。）10名選任の件,網田　純也,可決,95.5
94740,94740_20240624.htm,第２号議案,取締役（監査等委員である取締役を除く。）10名選任の件,松尾　正実,可決,97.0
94740,94740_20240624.htm,第２号議案,取締役（監査等委員である取締役を除く。）10名選任の件,竹川　道郎,可決,98.1
94740,94740_20240624.htm,第２号議案,取締役（監査等委員である取締役を除く。）10名選任の件,戸島　由美子,可決,98.2
94740,94740_20240624.htm,第２号議案,取締役（監査等委員である取締役を除く。）10名選任の件,諸岡　正義,可決,98.1
94740,94740_20240624.htm,第２号議案,取締役（監査等委員である取締役を除く。）10名選任の件,大迫　益男,可決,96.8
94740,94740_20240624.htm,第２号議案,取締役（監査等委員である取締役を除く。）10名選任の件,清水　辰彦,可決,96.9
94740,94740_20240624.htm,第２号議案,取締役（監査等委員である取締役を除く。）10名選任の件,龍　　美樹,可決,97.1
94740,94740_20240624.htm,第２号議案,取締役（監査等委員である取締役を除く。）10名選任の件,岡部　麻子,可決,95.3
94740,94740_20240624.htm,第３号議案,監査等委員である取締役４名選任の件,藤本　泰生,可決,97.7
94740,94740_20240624.htm,第３号議案,監査等委員である取締役４名選任の件,磯田　直也,可決,98.4
94740,94740_20240624.htm,第３号議案,監査等委員である取締役４名選任の件,新海　一郎,可決,98.2
94740,94740_20240624.htm,第３号議案,監査等委員である取締役４名選任の件,柴田　祐二,可決,98.4
64070,64070_20240625.htm,第１号議案,取締役６名選任の件,梶本一典,可決,99.1
64070,64070_20240625.htm,第１号議案,取締役６名選任の件,奥岡克仁,可決,99.16
64070,64070_20240625.htm,第１号議案,取締役６名選任の件,天野祥行,可決,99.33
64070,64070_20240625.htm,第１号議案,取締役６名選任の件,Stefan Sacr&#233;,可決,99.66
64070,64070_20240625.htm,第１号議案,取締役６名選任の件,林公一,可決,73.75
64070,64070_20240625.htm,第１号議案,取締役６名選任の件,嶋田博子,可決,99.62
64070,64070_20240625.htm,第２号議案,監査役２名選任の件,杉浦俊明,可決,97.18
64070,64070_20240625.htm,第２号議案,監査役２名選任の件,橋本修三,可決,99.81
60340,60340_20240401.htm,取締役７名選任の件,取締役として、冨田兵衛氏を選任する,冨田兵衛,可決,89.45
60340,60340_20240401.htm,取締役７名選任の件,取締役として、小川智也氏を選任する,小川智也,可決,89.62
60340,60340_20240401.htm,取締役７名選任の件,取締役として、西岡哲也氏を選任する,西岡哲也,可決,89.57
60340,60340_20240401.htm,取締役７名選任の件,取締役として、加藤修孝氏を選任する,加藤修孝,可決,89.74
60340,60340_20240401.htm,取締役７名選任の件,取締役として、雨宮玲於奈氏を選任する,雨宮玲於奈,可決,89.35
60340,60340_20240401.htm,取締役７名選任の件,取締役として、青山綾子氏を選任する,青山綾子,可決,89.32
60340,60340_20240401.htm,取締役７名選任の件,取締役として、富樫泰良氏を選任する,富樫泰良,可決,88.56
44850,44850_20241217.htm,第１号議案　株式併合の件,"当社の普通株式2,338,750株を１株に併合。効力発生日は2025年１月９日。効力発生日における発行可能株式総数は44株。",null,可決,97.76
44850,44850_20241217.htm,第２号議案　定款の一部変更の件,本株式併合の効力が発生することを条件として、定款第６条（発行可能株式総数）を変更、定款第８条（単元株式数）及び第９条（単元未満株式についての権利）の全文を削除、定款第13条（定時株主総会の基準日）の全文を削除、定款第18条（電子提供措置等）の全文を削除。効力発生日は2025年１月９日。,null,可決,97.76
44850,44850_20241217.htm,第３号議案　新株予約権無償取得日設定の件,2025年１月８日時点において行使されずに残存する本新株予約権の全部を無償で取得するため、2025年１月８日を新株予約権の無償取得日に設定。,null,可決,97.76
17710,17710_20241223.htm,第１号議案,剰余金の処分,,可決,98.84
17710,17710_20241223.htm,第２号議案,取締役５名選任,兼田智仁,可決,97.77
17710,17710_20241223.htm,第２号議案,取締役５名選任,大谷友昭,可決,97.81
17710,17710_20241223.htm,第２号議案,取締役５名選任,濵田雄幸,可決,99.28
17710,17710_20241223.htm,第２号議案,取締役５名選任,春山九州男,可決,98.77
17710,17710_20241223.htm,第２号議案,取締役５名選任,宇野耕,可決,98.15
17710,17710_20241223.htm,第３号議案,監査役３名選任,前島顕吾,可決,99.11
17710,17710_20241223.htm,第３号議案,監査役３名選任,熊谷善昭,可決,99.09
17710,17710_20241223.htm,第３号議案,監査役３名選任,児玉邦康,可決,99.16
17710,17710_20241223.htm,第４号議案,補欠監査役１名選任,池田早織,可決,98.27
17710,17710_20241223.htm,第５号議案,役員賞与支給,,可決,98.37
64600,64600_20240626.htm,第１号議案,取締役（監査等委員である取締役を除く。）９名選任の件,里見　治,可決,98.92
64600,64600_20240626.htm,第１号議案,取締役（監査等委員である取締役を除く。）９名選任の件,里見　治紀,可決,98.12
64600,64600_20240626.htm,第１号議案,取締役（監査等委員である取締役を除く。）９名選任の件,深澤　恒一,可決,98.68
64600,64600_20240626.htm,第１号議案,取締役（監査等委員である取締役を除く。）９名選任の件,内海　州史,可決,98.96
64600,64600_20240626.htm,第１号議案,取締役（監査等委員である取締役を除く。）９名選任の件,星野　歩,可決,98.96
64600,64600_20240626.htm,第１号議案,取締役（監査等委員である取締役を除く。）９名選任の件,勝川　恒平,可決,98.58
64600,64600_20240626.htm,第１号議案,取締役（監査等委員である取締役を除く。）９名選任の件,メラニー・ブロック,可決,99.34
64600,64600_20240626.htm,第１号議案,取締役（監査等委員である取締役を除く。）９名選任の件,石黒　不二代,可決,99.09
64600,64600_20240626.htm,第１号議案,取締役（監査等委員である取締役を除く。）９名選任の件,アンクル・サフ,可決,99.85
64600,64600_20240626.htm,第２号議案,監査等委員である取締役４名選任の件,石倉　博,可決,96.45
64600,64600_20240626.htm,第２号議案,監査等委員である取締役４名選任の件,大久保　和孝,可決,90.85
64600,64600_20240626.htm,第２号議案,監査等委員である取締役４名選任の件,村崎　直子,可決,99.62
64600,64600_20240626.htm,第２号議案,監査等委員である取締役４名選任の件,牛島　真希子,可決,99.85
64600,64600_20240626.htm,第３号議案,補欠の監査等委員である取締役１名選任の件,国広　清隆,可決,98.81
64600,64600_20240626.htm,第４号議案,取締役（監査等委員である取締役及び社外取締役を除く。）に対する事後交付型株式報酬に係る報酬制度導入に伴う報酬改定の件,N/A,可決,88.95
141A0,141A0_20240930.htm,第１号議案,"剰余金の処分の件
　期末配当に関する事項
当社普通株式１株につき金15円",,可決,97.08
141A0,141A0_20240930.htm,第２号議案,"定款一部変更の件
商号の英文表記を「TRIAL Holdings, Inc.」に変更を行うものであります。",,可決,97.11
141A0,141A0_20240930.htm,第３号議案,"取締役に対する業績条件型譲渡制限付株式の付与のための報酬決定の件
当社の取締役（社外取締役を除く。）に対して、新たに業績条件型譲渡制限付株式報酬制度を導入するものであります。",,可決,94.47
32880,32880_20241227.htm,第１号議案,剰余金処分の件,,可決,99.28
32880,32880_20241227.htm,第２号議案,取締役９名選任の件,荒井　正昭,可決,96.57
32880,32880_20241227.htm,第２号議案,取締役９名選任の件,鎌田　和彦,可決,98.39
32880,32880_20241227.htm,第２号議案,取締役９名選任の件,若旅　孝太郎,可決,98.33
32880,32880_20241227.htm,第２号議案,取締役９名選任の件,福岡　良介,可決,98.39
32880,32880_20241227.htm,第２号議案,取締役９名選任の件,宗正　浩志,可決,98.39
32880,32880_20241227.htm,第２号議案,取締役９名選任の件,菊池　健太,可決,98.28
32880,32880_20241227.htm,第２号議案,取締役９名選任の件,石村　等,可決,98.34
32880,32880_20241227.htm,第２号議案,取締役９名選任の件,大前　由子,可決,98.8
32880,32880_20241227.htm,第２号議案,取締役９名選任の件,小谷　真生子,可決,98.79
32880,32880_20241227.htm,第３号議案,監査役３名選任の件,小山　恵,可決,98.92
32880,32880_20241227.htm,第３号議案,監査役３名選任の件,松本　耕一,可決,98.74
32880,32880_20241227.htm,第３号議案,監査役３名選任の件,佐々木　聖子,可決,98.75
32880,32880_20241227.htm,第４号議案,補欠監査役１名選任の件,馬渕　亜紀子,可決,99.26
71330,71330_20240628.htm,監査役１名選任の件,南谷洋至氏を監査役に選任する,南谷洋至,可決,99.58
90450,90450_20240621.htm,第１号議案,"剰余金の配当の件
期末配当に関する事項
当社普通株式１株につき金35.0円",null,可決,98.59
90450,90450_20240621.htm,第２号議案,監査等委員でない取締役９名選任の件,加藤好文,可決,93.31
90450,90450_20240621.htm,第２号議案,監査等委員でない取締役９名選任の件,石丸昌宏,可決,94.58
90450,90450_20240621.htm,第２号議案,監査等委員でない取締役９名選任の件,上野正哉,可決,95.18
90450,90450_20240621.htm,第２号議案,監査等委員でない取締役９名選任の件,平川良浩,可決,95.35
90450,90450_20240621.htm,第２号議案,監査等委員でない取締役９名選任の件,道本能久,可決,95.35
90450,90450_20240621.htm,第２号議案,監査等委員でない取締役９名選任の件,松下　靖,可決,98.53
90450,90450_20240621.htm,第２号議案,監査等委員でない取締役９名選任の件,橋爪紳也,可決,95.31
90450,90450_20240621.htm,第２号議案,監査等委員でない取締役９名選任の件,ケン・チャン・チェン・ウェイ,可決,98.48
90450,90450_20240621.htm,第２号議案,監査等委員でない取締役９名選任の件,山本竹彦,可決,98.6
45990,45990_20241031.htm,第１号議案　取締役４名選任の件,岡島正恒、玉井克人、澤井典子及び永井宏忠を取締役に選任する,岡島正恒、玉井克人、澤井典子、永井宏忠,可決,85.61
45990,45990_20241031.htm,第１号議案　取締役４名選任の件,岡島正恒、玉井克人、澤井典子及び永井宏忠を取締役に選任する,岡島正恒、玉井克人、澤井典子、永井宏忠,可決,86.6
45990,45990_20241031.htm,第１号議案　取締役４名選任の件,岡島正恒、玉井克人、澤井典子及び永井宏忠を取締役に選任する,岡島正恒、玉井克人、澤井典子、永井宏忠,可決,85.84
45990,45990_20241031.htm,第１号議案　取締役４名選任の件,岡島正恒、玉井克人、澤井典子及び永井宏忠を取締役に選任する,岡島正恒、玉井克人、澤井典子、永井宏忠,可決,85.8
45990,45990_20241031.htm,第２号議案　ストック・オプションとして新株予約権を無償で発行する件,当社の執行役員、従業員及び社外協力者のうち当社の取締役会が認めた者に対し、ストック・オプションとして新株予約権を無償で発行すること及び、当該募集事項の決定を当社取締役会に委任する,該当なし,可決,84.35
34960,34960_20241224.htm,第１号議案,剰余金の処分の件,,可決,99.86
34960,34960_20241224.htm,第２号議案,取締役（監査等委員である取締役を除く。）６名選任の件,菅田　洋司,可決,93.84
34960,34960_20241224.htm,第２号議案,取締役（監査等委員である取締役を除く。）６名選任の件,鈴木　雄也,可決,99.86
34960,34960_20241224.htm,第２号議案,取締役（監査等委員である取締役を除く。）６名選任の件,高橋　祐二,可決,99.86
34960,34960_20241224.htm,第２号議案,取締役（監査等委員である取締役を除く。）６名選任の件,馬場　涼平,可決,99.86
34960,34960_20241224.htm,第２号議案,取締役（監査等委員である取締役を除く。）６名選任の件,櫟木　一男,可決,99.86
34960,34960_20241224.htm,第２号議案,取締役（監査等委員である取締役を除く。）６名選任の件,小久保　崇,可決,99.86
62660,62660_20240329.htm,第１号議案,剰余金の配当の件,,可決,99.33
62660,62660_20240329.htm,第２号議案,取締役（監査等委員である取締役を除く。）５名選任の件,池田　俊夫,可決,98.89
62660,62660_20240329.htm,第２号議案,取締役（監査等委員である取締役を除く。）５名選任の件,佐藤　泰之,可決,98.91
62660,62660_20240329.htm,第２号議案,取締役（監査等委員である取締役を除く。）５名選任の件,曽根　康博,可決,99.37
62660,62660_20240329.htm,第２号議案,取締役（監査等委員である取締役を除く。）５名選任の件,吉國　久雄,可決,99.28
62660,62660_20240329.htm,第２号議案,取締役（監査等委員である取締役を除く。）５名選任の件,勇木　伸子,可決,99.57
62660,62660_20240329.htm,第３号議案,監査等委員である取締役３名選任の件,岡　友和,可決,92.48
62660,62660_20240329.htm,第３号議案,監査等委員である取締役３名選任の件,藤原　準三,可決,99.08
62660,62660_20240329.htm,第３号議案,監査等委員である取締役３名選任の件,石井　克典,可決,99.13
18210,18210_20240628.htm,第１号議案,剰余金の処分の件,null,可決,97.3
18210,18210_20240628.htm,第２号議案,取締役９名選任の件,柴田敏雄,可決,92.3
18210,18210_20240628.htm,第２号議案,取締役９名選任の件,相良毅,可決,91.8
18210,18210_20240628.htm,第２号議案,取締役９名選任の件,平喜彦,可決,96.3
18210,18210_20240628.htm,第２号議案,取締役９名選任の件,由井孝,可決,96.3
18210,18210_20240628.htm,第２号議案,取締役９名選任の件,笹本前雄,可決,93.6
18210,18210_20240628.htm,第２号議案,取締役９名選任の件,内野崇,可決,96.1
18210,18210_20240628.htm,第２号議案,取締役９名選任の件,川橋信夫,可決,96.8
18210,18210_20240628.htm,第２号議案,取締役９名選任の件,丹生谷晋,可決,96.8
18210,18210_20240628.htm,第２号議案,取締役９名選任の件,山下真実,可決,96.7
18210,18210_20240628.htm,第３号議案,監査役２名選任の件,楓孝史,可決,84.3
18210,18210_20240628.htm,第３号議案,監査役２名選任の件,日野義英,可決,97.3
24370,24370_20240904.htm,第１号議案,定款一部変更の件,N/A,可決,94.9
24370,24370_20240904.htm,第２号議案,取締役7名選任の件,倉田　陽一郎,可決,92.4
24370,24370_20240904.htm,第２号議案,取締役7名選任の件,秋元　之浩,可決,92.4
24370,24370_20240904.htm,第２号議案,取締役7名選任の件,岡崎　奈美子,可決,92.6
24370,24370_20240904.htm,第２号議案,取締役7名選任の件,高橋　健治,可決,92.5
24370,24370_20240904.htm,第２号議案,取締役7名選任の件,張　志　軍,可決,92.5
24370,24370_20240904.htm,第２号議案,取締役7名選任の件,長田　忠千代,可決,92.5
24370,24370_20240904.htm,第２号議案,取締役7名選任の件,山本　晋平,可決,92.5
18730,18730_20240726.htm,第１号議案,剰余金の処分の件,,可決,98.73
18730,18730_20240726.htm,第２号議案,定款一部変更の件,,可決,98.62
18730,18730_20240726.htm,第３号議案,取締役５名選任の件,成田　和幸,可決,80.71
18730,18730_20240726.htm,第３号議案,取締役５名選任の件,高橋　康一,可決,92.55
18730,18730_20240726.htm,第３号議案,取締役５名選任の件,柴谷　　晃,可決,81.41
18730,18730_20240726.htm,第３号議案,取締役５名選任の件,惠島　克芳,可決,87.75
18730,18730_20240726.htm,第３号議案,取締役５名選任の件,池辺　厚幸,可決,92.68
21620,21620_20240625.htm,第１号議案,剰余金の処分の件,null,可決,99.37
21620,21620_20240625.htm,第２号議案,取締役(監査等委員である取締役を除く)６名選任の件,小野文明,可決,99.19
21620,21620_20240625.htm,第２号議案,取締役(監査等委員である取締役を除く)６名選任の件,河野寿子,可決,99.22
21620,21620_20240625.htm,第２号議案,取締役(監査等委員である取締役を除く)６名選任の件,太田聡,可決,99.21
21620,21620_20240625.htm,第２号議案,取締役(監査等委員である取締役を除く)６名選任の件,渡辺一博,可決,99.22
21620,21620_20240625.htm,第２号議案,取締役(監査等委員である取締役を除く)６名選任の件,松本正登,可決,99.24
21620,21620_20240625.htm,第２号議案,取締役(監査等委員である取締役を除く)６名選任の件,中村亨,可決,99.01
21620,21620_20240625.htm,第３号議案,補欠の監査等委員である取締役１名選任の件,田辺豊,可決,98.05
75450,75450_20240516.htm,第１号議案,取締役（監査等委員である取締役を除く。）５名選任の件,大村禎史、大村浩一、坂本和德、石井義人、大村禎昭,可決,85.38
75450,75450_20240516.htm,第１号議案,取締役（監査等委員である取締役を除く。）５名選任の件,大村禎史、大村浩一、坂本和德、石井義人、大村禎昭,可決,88.27
75450,75450_20240516.htm,第１号議案,取締役（監査等委員である取締役を除く。）５名選任の件,大村禎史、大村浩一、坂本和德、石井義人、大村禎昭,可決,94.27
75450,75450_20240516.htm,第１号議案,取締役（監査等委員である取締役を除く。）５名選任の件,大村禎史、大村浩一、坂本和德、石井義人、大村禎昭,可決,94.32
75450,75450_20240516.htm,第１号議案,取締役（監査等委員である取締役を除く。）５名選任の件,大村禎史、大村浩一、坂本和德、石井義人、大村禎昭,可決,91.47
75450,75450_20240516.htm,第２号議案,当社株券等の大規模買付行為への対応方針（買収への対応方針）の継続の件,該当なし,可決,75.25
75450,75450_20240516.htm,第３号議案,従業員に対しストックオプションとして新株予約権を発行する件,該当なし,可決,98.65
55720,55720_20241028.htm,第１号議案,定款一部変更の件。M&Aによりグループ化した子会社の事業内容等を加味し、現行定款第２条に定める事業目的を追加する,null,可決,99.76
55720,55720_20241028.htm,第２号議案,監査等委員でない取締役６名選任の件,柳原尚史,可決,96.95
55720,55720_20241028.htm,第２号議案,監査等委員でない取締役６名選任の件,市來和樹,可決,99.15
55720,55720_20241028.htm,第２号議案,監査等委員でない取締役６名選任の件,小松平佳,可決,99.15
55720,55720_20241028.htm,第２号議案,監査等委員でない取締役６名選任の件,中井努,可決,99.17
55720,55720_20241028.htm,第２号議案,監査等委員でない取締役６名選任の件,西村竜彦,可決,99.19
55720,55720_20241028.htm,第２号議案,監査等委員でない取締役６名選任の件,椿山善昭,可決,96.48
95060,95060_20240701.htm,第１号議案,剰余金の処分の件,null,可決,97.85
95060,95060_20240701.htm,第２号議案,取締役（監査等委員であるものを除く。）11名選任の件,増子次郎,可決,95.13
95060,95060_20240701.htm,第２号議案,取締役（監査等委員であるものを除く。）11名選任の件,樋口康二郎,可決,97.35
95060,95060_20240701.htm,第２号議案,取締役（監査等委員であるものを除く。）11名選任の件,石山一弘,可決,97.84
95060,95060_20240701.htm,第２号議案,取締役（監査等委員であるものを除く。）11名選任の件,髙野広充,可決,97.83
95060,95060_20240701.htm,第２号議案,取締役（監査等委員であるものを除く。）11名選任の件,砂子田智,可決,97.59
95060,95060_20240701.htm,第２号議案,取締役（監査等委員であるものを除く。）11名選任の件,金澤定男,可決,97.88
95060,95060_20240701.htm,第２号議案,取締役（監査等委員であるものを除く。）11名選任の件,佐々木裕司,可決,97.8
95060,95060_20240701.htm,第２号議案,取締役（監査等委員であるものを除く。）11名選任の件,川野邊修,可決,95.72
95060,95060_20240701.htm,第２号議案,取締役（監査等委員であるものを除く。）11名選任の件,永井幹人,可決,96.47
95060,95060_20240701.htm,第２号議案,取締役（監査等委員であるものを除く。）11名選任の件,植原惠子,可決,97.12
95060,95060_20240701.htm,第２号議案,取締役（監査等委員であるものを除く。）11名選任の件,伊藤秀二,可決,97.32
95060,95060_20240701.htm,第３号議案,監査等委員である取締役２名選任の件,藤倉勝明,可決,89.29
95060,95060_20240701.htm,第３号議案,監査等委員である取締役２名選任の件,小林一生,可決,84.99
95060,95060_20240701.htm,第４号議案,定款一部変更の件（１）事業目的の変更,null,否決,95.84
95060,95060_20240701.htm,第５号議案,定款一部変更の件（２）女川原子力発電所の耐震安全対策・原子力災害対策の見直し,null,否決,96.18
95060,95060_20240701.htm,第６号議案,定款一部変更の件（３）再生可能エネルギー電源の最大活用,null,否決,95.3
95060,95060_20240701.htm,第７号議案,定款一部変更の件（４）放射性廃棄物,null,否決,96.11
95060,95060_20240701.htm,第８号議案,定款一部変更の件（５）特別顧問等の廃止,null,否決,71.96
63390,63390_20240625.htm,第１号議案,取締役１１名選任の件,上田良樹,可決,83.9
63390,63390_20240625.htm,第１号議案,取締役１１名選任の件,永井淳,可決,82.0
63390,63390_20240625.htm,第１号議案,取締役１１名選任の件,森下利和,可決,89.3
63390,63390_20240625.htm,第１号議案,取締役１１名選任の件,仲道賢一,可決,89.3
63390,63390_20240625.htm,第１号議案,取締役１１名選任の件,内山浩光,可決,89.3
63390,63390_20240625.htm,第１号議案,取締役１１名選任の件,中根幹夫,可決,89.3
63390,63390_20240625.htm,第１号議案,取締役１１名選任の件,山内秀巳,可決,89.3
63390,63390_20240625.htm,第１号議案,取締役１１名選任の件,武田裕之,可決,89.3
63390,63390_20240625.htm,第１号議案,取締役１１名選任の件,山内康仁,可決,91.2
63390,63390_20240625.htm,第１号議案,取締役１１名選任の件,内永ゆか子,可決,91.3
63390,63390_20240625.htm,第１号議案,取締役１１名選任の件,栗原博,可決,94.9
63390,63390_20240625.htm,第２号議案,監査役２名選任の件,伊東健,可決,94.8
63390,63390_20240625.htm,第２号議案,監査役２名選任の件,鹿又一郎,可決,95.1
63390,63390_20240625.htm,第３号議案,取締役賞与支給の件,,可決,94.6
78410,78410_20240327.htm,第１号議案,"剰余金処分の件
期末配当に関する事項
当社普通株式１株につき金20円",,可決,91.08
78410,78410_20240327.htm,第２号議案,"定款一部変更の件
事業領域のさらなる拡大を図るため、定款の第２条 目的の一部を変更する。",,可決,99.02
78410,78410_20240327.htm,第３号議案,"取締役５名選任の件
渡部大史、石原睦、遠藤新太郎、村田國弘及び根本修一郎を取締役に選任する。",渡部　大史,可決,83.73
78410,78410_20240327.htm,第３号議案,"取締役５名選任の件
渡部大史、石原睦、遠藤新太郎、村田國弘及び根本修一郎を取締役に選任する。",石原　睦,可決,98.74
78410,78410_20240327.htm,第３号議案,"取締役５名選任の件
渡部大史、石原睦、遠藤新太郎、村田國弘及び根本修一郎を取締役に選任する。",遠藤　新太郎,可決,98.75
78410,78410_20240327.htm,第３号議案,"取締役５名選任の件
渡部大史、石原睦、遠藤新太郎、村田國弘及び根本修一郎を取締役に選任する。",村田　國弘,可決,98.74
78410,78410_20240327.htm,第３号議案,"取締役５名選任の件
渡部大史、石原睦、遠藤新太郎、村田國弘及び根本修一郎を取締役に選任する。",根本　修一郎,可決,98.74
78410,78410_20240327.htm,第４号議案,"監査役１名選任の件
丸山一史を監査役に選任する。",丸山　一史,可決,98.65
63310,63310_20240701.htm,第１号議案,剰余金処分の件。期末配当に関する事項。当社普通株式１株につき金80円,,可決,96.37
63310,63310_20240701.htm,第２号議案,取締役(監査等委員である取締役を除く。)７名選任の件,田中利一,可決,86.81
63310,63310_20240701.htm,第２号議案,取締役(監査等委員である取締役を除く。)７名選任の件,齋藤雅彦,可決,97.22
63310,63310_20240701.htm,第２号議案,取締役(監査等委員である取締役を除く。)７名選任の件,林　宏一,可決,97.56
63310,63310_20240701.htm,第２号議案,取締役(監査等委員である取締役を除く。)７名選任の件,矢島史朗,可決,97.53
63310,63310_20240701.htm,第２号議案,取締役(監査等委員である取締役を除く。)７名選任の件,楠　正顕,可決,94.49
63310,63310_20240701.htm,第２号議案,取締役(監査等委員である取締役を除く。)７名選任の件,中山美加,可決,97.52
63310,63310_20240701.htm,第２号議案,取締役(監査等委員である取締役を除く。)７名選任の件,河口眞理子,可決,97.57
63310,63310_20240701.htm,第３号議案,監査等委員である取締役３名選任の件,吉川知宏,可決,97.54
63310,63310_20240701.htm,第３号議案,監査等委員である取締役３名選任の件,亀井純子,可決,84.32
63310,63310_20240701.htm,第３号議案,監査等委員である取締役３名選任の件,酒見伸一,可決,96.22
63310,63310_20240701.htm,第４号議案,社外取締役(監査等委員である取締役を除く。)の報酬枠改定の件。社外取締役(監査等委員である取締役を除く。)分の基本報酬及び役員賞与の総額を年額12百万円以内から年額40百万円以内に改定する。,,可決,97.34
24180,24180_20240329.htm,第１号議案,剰余金の処分の件。当社普通株式１株につき５円,,可決,98.3
24180,24180_20240329.htm,第２号議案,取締役６名選任の件,塚田正之,可決,96.9
24180,24180_20240329.htm,第２号議案,取締役６名選任の件,塚田啓子,可決,97.3
24180,24180_20240329.htm,第２号議案,取締役６名選任の件,塚田健斗,可決,97.3
24180,24180_20240329.htm,第２号議案,取締役６名選任の件,西堀敬,可決,95.6
24180,24180_20240329.htm,第２号議案,取締役６名選任の件,寺地孝之,可決,97.3
24180,24180_20240329.htm,第２号議案,取締役６名選任の件,西谷秀人,可決,97.4
66440,66440_20240701.htm,第１号議案,剰余金の処分,null,可決,99.46
66440,66440_20240701.htm,第２号議案,取締役７名選任,渡辺佳英,可決,80.43
66440,66440_20240701.htm,第２号議案,取締役７名選任,渡辺光康,可決,80.85
66440,66440_20240701.htm,第２号議案,取締役７名選任,川端晴幸,可決,84.23
66440,66440_20240701.htm,第２号議案,取締役７名選任,上野隆一,可決,84.47
66440,66440_20240701.htm,第２号議案,取締役７名選任,笠井伸啓,可決,84.53
66440,66440_20240701.htm,第２号議案,取締役７名選任,黒木彰子,可決,86.31
66440,66440_20240701.htm,第２号議案,取締役７名選任,水野正望,可決,86.28
66440,66440_20240701.htm,第３号議案,監査役１名選任,河合千尋,可決,99.47
60350,60350_20240619.htm,第１号議案,剰余金の処分の件,null,可決,99.0
60350,60350_20240619.htm,第２号議案,取締役（監査等委員である取締役を除く。）２名選任の件,寺下　史郎,可決,85.71
60350,60350_20240619.htm,第２号議案,取締役（監査等委員である取締役を除く。）２名選任の件,藤原　豊,可決,97.1
91710,91710_20240627.htm,第１号議案,剰余金処分の件,,可決,99.87
91710,91710_20240627.htm,第２号議案,監査役２名選任の件,横川　憲人,可決,99.78
91710,91710_20240627.htm,第２号議案,監査役２名選任の件,和田　芳幸,可決,99.85
91710,91710_20240627.htm,第３号議案,補欠監査役１名選任の件,德間　亜紀子,可決,99.89
21500,21500_20240328.htm,第１号議案,"剰余金処分の件
期末配当に関する事項
当社普通株式１株につき金12円",,可決,99.16
21500,21500_20240328.htm,第２号議案,取締役２名選任の件,樋口　陽介,可決,99.04
21500,21500_20240328.htm,第２号議案,取締役２名選任の件,伊藤　嘉規,可決,98.99
21500,21500_20240328.htm,第３号議案,監査役３名選任の件,諸橋　吉郎,可決,99.11
21500,21500_20240328.htm,第３号議案,監査役３名選任の件,高橋　幸定,可決,99.17
21500,21500_20240328.htm,第３号議案,監査役３名選任の件,永井　徳人,可決,99.2
21500,21500_20240328.htm,第４号議案,補欠監査役１名選任の件,西谷　剛史,可決,99.11
59760,59760_20240628.htm,第１号議案,剰余金の処分の件,,可決,90.85
59760,59760_20240628.htm,第２号議案,取締役６名選任の件,大宮　克己,可決,74.87
59760,59760_20240628.htm,第２号議案,取締役６名選任の件,一色　信元,可決,85.86
59760,59760_20240628.htm,第２号議案,取締役６名選任の件,鈴木　孝,可決,85.87
59760,59760_20240628.htm,第２号議案,取締役６名選任の件,安川　知克,可決,85.92
59760,59760_20240628.htm,第２号議案,取締役６名選任の件,花井　嶺郎,可決,88.91
59760,59760_20240628.htm,第２号議案,取締役６名選任の件,森山　義子,可決,95.22
59760,59760_20240628.htm,第３号議案,監査役３名選任の件,池上　由洋,可決,95.14
59760,59760_20240628.htm,第３号議案,監査役３名選任の件,圓實　稔,可決,88.63
59760,59760_20240628.htm,第３号議案,監査役３名選任の件,上条　香代子,可決,95.3
59760,59760_20240628.htm,第４号議案,補欠監査役１名選任の件,高橋　大祐,可決,95.31
63630,63630_20240627.htm,第１号議案,監査等委員でない取締役６名選任の件。監査等委員でない取締役として、原田耕太郎、ジェラルド・アッシュ、アリスター・フレット、羽牟幸一郎、井植敏雅及び上田理恵子を選任する。,原田耕太郎,可決,96.88
63630,63630_20240627.htm,第１号議案,監査等委員でない取締役６名選任の件。監査等委員でない取締役として、原田耕太郎、ジェラルド・アッシュ、アリスター・フレット、羽牟幸一郎、井植敏雅及び上田理恵子を選任する。,ジェラルド・アッシュ,可決,98.5
63630,63630_20240627.htm,第１号議案,監査等委員でない取締役６名選任の件。監査等委員でない取締役として、原田耕太郎、ジェラルド・アッシュ、アリスター・フレット、羽牟幸一郎、井植敏雅及び上田理恵子を選任する。,アリスター・フレット,可決,98.5
